AREA,AREA_TITLE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
66,Guam,GU,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,80,27.8,1.232,1.35,,,12.17,25310,2.1,10.63,10.84,11.55,13.43,14.19,22120,22540,24020,27930,29520,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,60,40.9,0.064,0.07,,,9.91,20610,14.5,8.5,8.5,8.5,10.75,11.39,17680,17680,17680,22360,23700,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,410,11.9,0.443,0.94,,,9.5,19760,1,8.5,8.62,9.56,10.07,10.44,17680,17930,19880,20940,21710,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,1050,11.2,1.13,1.01,,,10,20790,1.3,8.63,9.05,9.3,9.78,12.47,17940,18830,19350,20340,25940,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,260,17.4,0.277,1.41,,,9.59,19940,2.6,8.67,8.67,9.11,10.37,11.19,18040,18040,18940,21570,23280,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,**,**,,,9.47,19700,1.8,9.08,9.08,9.08,9.11,10.68,18880,18890,18890,18940,22210,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,100,11.2,0.112,0.68,,,11.98,24920,2.4,9.65,10.04,10.44,13.06,13.83,20070,20890,21720,27150,28770,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,210,13.9,0.229,0.19,,,11.41,23720,2.6,9.05,9.38,10.42,12.37,14.7,18820,19500,21670,25740,30580,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,50,30.2,0.05,0.1,,,12.12,25210,4,9.43,9.9,12,13.86,14.5,19620,20590,24960,28840,30160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,1060,7,1.142,0.6,,,14.64,30450,1.8,9.27,11.01,13.33,16.79,22.37,19270,22910,27730,34920,46530,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1420,7.4,1.525,1.46,,,12.99,27010,4.3,8.97,9.85,12.01,14.27,19.64,18650,20490,24970,29690,40860,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,**,**,,,11.87,24680,0.6,9.05,10.36,10.36,13.41,14.47,18820,21550,21550,27900,30100,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,420,12.2,0.447,1.17,,,17.48,36370,3.3,10.87,13.44,14.97,23.35,25.27,22610,27950,31140,48580,52560,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,220,10.4,3.38,1.22,,,20.3,42230,1,15.73,18.07,19.87,22.39,24.57,32710,37590,41340,46560,51110,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,1560,10.7,1.678,0.6,,,13.48,28040,1.3,10.53,11.41,13.49,14.44,16.96,21900,23730,28070,30020,35270,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,50,11.4,1.626,0.59,,,27.73,57680,4.2,18.78,22.52,23.97,34.81,36.04,39070,46840,49850,72410,74970,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,50,15.8,0.056,0.27,,,11.05,22980,5.3,8.76,8.92,11.01,12.68,14.9,18230,18560,22910,26370,31000,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,100,3.9,0.105,0.78,,,9.67,20110,0.8,8.94,8.94,8.95,10.51,10.51,18580,18580,18610,21860,21860,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,110,8,0.123,0.79,,,12.92,26870,1.8,9.93,11.15,12.92,13.37,16.29,20660,23180,26870,27820,33880,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,630,8.2,0.676,0.68,,,12.75,26520,2.6,9.2,9.9,10.8,14.64,18.36,19140,20580,22470,30450,38180,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,30,19,0.914,0.92,,,16.74,34820,6.5,11.71,14.17,15.36,18.02,22.67,24360,29470,31950,37470,47160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,210,18.3,0.231,0.9,,,11.71,24350,5.4,8.96,10.56,10.93,12.98,14.08,18630,21960,22740,26990,29290,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,90,12.5,1.43,1.17,,,10.73,22310,2.1,10,10.21,10.24,10.91,11.74,20800,21230,21290,22690,24410,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,560,12.1,0.599,0.49,,,10.5,21830,1.7,8.79,9.02,10.06,10.51,12.48,18290,18750,20930,21860,25950,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,100,7.8,2.925,2.4,,,14.43,30010,1.4,11.88,13.26,14.14,16.25,16.71,24710,27580,29410,33810,34770,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,280,24.7,0.3,1.59,,,9.97,20730,3.4,8.94,9.13,9.88,11.28,11.58,18580,18990,20540,23460,24080,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,5390,1.1,5.808,7.6,,,9.12,18960,0.4,8.5,8.54,9.11,9.41,9.81,17680,17750,18960,19560,20410,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,70,45.7,0.073,0.74,,,10.72,22300,12.5,10.24,10.24,10.24,10.24,12.64,21300,21300,21300,21300,26300,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,160,9,0.171,2.66,,,10.43,21690,0.9,8.5,8.72,9.7,12,12.8,17680,18130,20180,24960,26620,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,650,11.5,0.701,1.2,,,10.68,22220,3.2,8.56,9.37,9.73,10.64,14.86,17790,19490,20250,22120,30900,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,170,37.3,0.182,0.45,,,9.38,19510,5.9,9,9,9,9.53,10.1,18720,18720,18720,19830,21010,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,110,7.4,0.123,0.59,,,22.44,46670,3.1,18.68,19.01,19.25,28.26,33.06,38850,39540,40040,58780,68770,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,70,8.9,0.079,0.35,,,17.45,36300,1.6,9.12,11.13,17.27,22.34,26.07,18980,23150,35930,46470,54230,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,50,4,0.71,0.89,,,21.38,44470,1.1,15.12,16.67,20.88,26.2,29.85,31450,34670,43430,54500,62090,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,1070,1.4,1.152,1.45,,,13.97,29060,0.8,9.17,9.65,13.98,16.08,19.56,19080,20070,29090,33440,40670,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,150,27.6,0.16,0.73,,,15.55,32340,6.5,10.07,14.87,14.87,18.85,19.5,20940,30920,30920,39210,40550,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,70,30,2.038,9.28,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,70,24,0.078,0.78,,,18.92,39360,2,14.27,18.2,18.51,19.43,21.39,29680,37860,38500,40420,44480,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,1960,2.7,2.107,2.66,,,19.44,40420,1,12.19,15.26,19.66,24.13,25.97,25350,31740,40890,50180,54020,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,120,33.1,0.131,0.37,,,11.41,23730,16,8.92,9.51,9.51,13.42,17.13,18550,19770,19770,27920,35630,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,200,14.9,0.213,1.23,,,11.27,23440,3.5,8.57,10.35,11.17,11.92,12.8,17830,21530,23240,24790,26610,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,960,7.1,1.036,1.49,,,14.34,29820,2,9.51,11.63,13.35,17.16,22.11,19790,24180,27770,35680,45990,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,70,9.4,0.073,0.21,,,13.64,28370,4.8,8.87,10.13,13.51,16.06,20.84,18450,21080,28100,33400,43350,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,420,15.6,0.448,1.19,,,11.47,23850,3.3,8.95,9.56,11.61,12.95,13.67,18610,19890,24140,26930,28430,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,50,9.8,0.703,0.18,,,20.62,42880,3.8,10.13,15.4,21.5,25.3,27.66,21070,32030,44710,52630,57530,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,4210,3.1,4.532,1.18,,,17.84,37110,1.3,9.73,11.15,14.07,20.7,31.24,20230,23200,29260,43050,64980,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,140,37.2,0.15,0.95,,,10.03,20850,14.2,9.26,9.91,9.91,9.91,10.25,19250,20610,20610,20610,21310,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,50,49.2,1.389,8.76,,,21.07,43830,7.4,13.42,15.03,18.25,24.69,32.2,27910,31250,37950,51340,66970,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,130,25.4,0.136,0.6,,,12.07,25100,2.1,9.17,9.61,10.73,11.73,14.41,19080,19990,22310,24390,29970,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,**,**,**,**,,,11.32,23540,0.9,10.63,10.71,10.77,11.5,11.5,22110,22270,22400,23930,23930,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,160,24.2,0.173,1.44,,,11.21,23310,4.2,9.29,9.95,10.49,11.03,15.87,19320,20690,21830,22950,33010,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,4680,3,5.042,2.06,,,12.85,26730,1.2,8.91,9.32,11.41,14.17,20.15,18530,19380,23730,29470,41910,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,300,9.1,0.323,0.31,,,10.47,21780,1.7,8.96,9.21,9.32,11.13,13.97,18630,19160,19380,23140,29050,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,130,18,0.141,0.11,,,11.24,23380,14.5,9.23,9.23,10.74,10.98,13.84,19200,19200,22340,22840,28780,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,290,9.8,0.308,3.07,,,13.13,27300,3.6,9.04,9.73,11.39,17.68,18.33,18810,20230,23680,36770,38120,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,90,8.4,0.094,0.37,,,13.11,27260,0.7,10.83,10.85,11.39,14.15,17.23,22520,22570,23680,29430,35830,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,180,6.4,0.191,0.3,,,13.9,28920,4.4,9.72,10.95,13.29,15.77,19.64,20230,22770,27650,32810,40860,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,300,5.7,4.621,3.86,,,11.11,23120,0.8,9.64,9.93,10.73,12.47,12.6,20050,20650,22320,25940,26210,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,1680,5.7,1.807,1.51,,,10.91,22690,1.1,8.7,8.93,9.89,11.49,14.6,18100,18570,20580,23900,30360,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,3700,2.5,3.99,2.49,,,11.13,23150,0.4,9,9.08,11.82,12.72,13.02,18720,18880,24590,26460,27080,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,4580,3.1,70.878,0.78,,,17.84,37110,2.2,9.89,10.24,11.5,17.57,29.71,20570,21300,23920,36550,61800,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,67720,1.3,72.959,0.81,,,12.34,25670,0.8,8.75,9.35,10.36,13.12,17.5,18210,19450,21540,27290,36400,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,2450,3.6,72.724,0.8,,,19.63,40840,1.4,11.34,12.95,15.42,19.35,29.3,23590,26930,32070,40240,60950,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,220,10.1,3.364,0.86,,,21.13,43950,5.5,12.52,14.51,17.13,24.5,37.15,26040,30180,35640,50960,77270,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,3980,2.5,4.291,1.1,,,17.21,35790,1.7,10.2,11.7,15,19.61,26.46,21220,24330,31200,40790,55040,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,90,14.1,2.709,0.69,,,31.7,65930,1.9,17.9,21.09,25.83,34.53,65.98,37230,43860,53730,71810,137230,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,190,33.4,0.206,0.33,,,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,150,5.4,0.161,1.1,,,49.8,103590,1.3,31.84,38.55,47.78,62.17,75.63,66230,80180,99380,129310,157310,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,60,10.2,0.062,0.51,,,18.02,37490,7,10.31,11.97,19.66,22.7,28.4,21440,24890,40890,47220,59080,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,330,19.6,0.353,4.65,,,9.98,20760,1.7,9.09,9.46,10.09,10.34,10.38,18910,19690,20990,21510,21580,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,300,28.3,4.621,1.52,,,11,22880,4.7,9.84,9.93,9.96,10.69,13.72,20460,20650,20710,22230,28530,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,2860,20,3.083,1.01,,,10.5,21840,3.8,8.51,8.96,9.48,10.01,12.22,17700,18640,19710,20810,25410,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,470,17.2,7.242,0.54,,,18.15,37740,3.6,13.29,16.22,17.57,19.49,21.93,27650,33730,36550,40530,45610,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,10600,3.4,11.423,0.85,,,11.4,23710,0.8,9.07,9.58,10.58,12.33,14.7,18870,19930,22000,25650,30580,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,220,11.5,6.61,0.49,,,21.61,44940,4.4,17.07,17.83,19.25,24.27,28.59,35500,37090,40030,50490,59470,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,450,6.5,7.002,1.06,,,12.03,25020,2.3,10.17,10.64,10.96,12.61,14.89,21150,22120,22800,26230,30970,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,5330,5.5,5.737,0.87,,,12.55,26110,2.1,8.79,9.54,10.47,12.63,18.66,18270,19830,21770,26260,38820,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,120,15.9,3.59,0.54,,,16.73,34790,3.4,13.53,15.08,15.52,17.5,21.78,28130,31360,32280,36410,45300,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,110,3.8,1.773,0.72,,,16.24,33770,0.7,13.23,15.36,16.44,16.96,18.64,27520,31950,34200,35280,38780,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,1190,6.6,1.285,0.53,,,12.84,26700,11.5,8.87,9.64,10.06,12.13,23.29,18450,20050,20920,25230,48440,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,60,17.1,1.899,0.78,,,21.05,43780,7.6,16.52,17.5,18.34,23,30.58,34370,36400,38150,47840,63600,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,100,8.4,1.524,1.25,,,12.69,26390,6.5,9.71,10.52,12.75,12.75,18.65,20200,21870,26520,26520,38790,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,500,26.8,0.534,0.44,,,13.86,28820,7.2,10.29,10.9,14.27,15.31,17.89,21390,22680,29690,31850,37220,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,110,19.5,1.716,1.27,,,11.73,24400,3.8,10.09,10.35,10.88,12.62,14.41,20990,21520,22630,26260,29980,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,1900,10.7,2.052,1.52,,,10.6,22050,3,8.51,8.55,9.86,11.76,12.24,17710,17780,20520,24450,25460,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,60,3.8,1.831,1.36,,,16.14,33570,0.7,13,14.34,16.97,17.49,18.48,27040,29820,35300,36380,38440,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,220,26,0.233,0.69,,,17.56,36520,11.4,9.5,9.5,20.87,23.08,23.38,19760,19760,43410,48010,48630,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,30,35.8,0.526,2.66,,,17.43,36260,8.8,10.3,15.36,18.86,18.86,18.86,21430,31940,39230,39230,39230,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,160,15.8,4.614,23.39,,,15.37,31980,8.2,11.55,11.55,12.83,14.55,18.17,24020,24020,26680,30260,37800,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,150,27.3,0.158,0.69,,,21.57,44870,9.6,11.13,14.87,25.73,25.73,25.73,23150,30940,53520,53520,53520,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,120,6.7,3.43,15.09,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,50,33.7,0.057,3.21,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,930,17.1,1.004,1.29,,,9.9,20590,3.1,8.52,8.74,9.37,9.91,11.64,17720,18190,19480,20600,24220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,250,42.9,0.265,0.44,,,12.31,25610,23.4,8.87,9.45,9.45,10.01,29.79,18440,19660,19660,20810,61960,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,80,44.1,2.344,3.85,,,12.28,25550,8.3,10.88,10.89,11.34,12.3,15.42,22640,22660,23590,25580,32070,,
